x-axis,2,4
second,Volt,Volt
-614.000E-06,+228.437503E-03,+250.781254E-03
-612.000E-06,+222.968753E-03,+244.921879E-03
-610.000E-06,+217.890628E-03,+239.453129E-03
-608.000E-06,+211.640628E-03,+233.593753E-03
-606.000E-06,+206.171878E-03,+228.515628E-03
-604.000E-06,+200.312503E-03,+222.265628E-03
-602.000E-06,+194.843753E-03,+216.406253E-03
-600.000E-06,+188.984378E-03,+209.765628E-03
-598.000E-06,+183.125003E-03,+204.296878E-03
-596.000E-06,+177.656252E-03,+198.437503E-03
-594.000E-06,+171.796877E-03,+192.187503E-03
-592.000E-06,+165.937502E-03,+186.328128E-03
-590.000E-06,+160.078127E-03,+180.468753E-03
-588.000E-06,+154.609377E-03,+175.000003E-03
-586.000E-06,+149.140627E-03,+168.750003E-03
-584.000E-06,+143.281252E-03,+162.109377E-03
-582.000E-06,+138.203127E-03,+156.250002E-03
-580.000E-06,+132.343752E-03,+150.390627E-03
-578.000E-06,+126.875002E-03,+144.921877E-03
-576.000E-06,+121.015627E-03,+139.062502E-03
-574.000E-06,+115.546877E-03,+132.812502E-03
-572.000E-06,+109.687501E-03,+127.343752E-03
-570.000E-06,+103.828126E-03,+121.093752E-03
-568.000E-06,+97.968751E-03,+114.453127E-03
-566.000E-06,+92.109376E-03,+107.812502E-03
-564.000E-06,+86.640626E-03,+101.562502E-03
-562.000E-06,+80.781251E-03,+95.703126E-03
-560.000E-06,+74.531251E-03,+89.062501E-03
-558.000E-06,+69.062501E-03,+82.812501E-03
-556.000E-06,+63.203126E-03,+76.562501E-03
-554.000E-06,+56.953126E-03,+69.531251E-03
-552.000E-06,+51.484376E-03,+62.890626E-03
-550.000E-06,+45.625000E-03,+57.031251E-03
-548.000E-06,+40.156250E-03,+50.781251E-03
-546.000E-06,+33.906250E-03,+44.531251E-03
-544.000E-06,+28.046875E-03,+38.671876E-03
-542.000E-06,+22.968750E-03,+32.812500E-03
-540.000E-06,+17.109375E-03,+26.953125E-03
-538.000E-06,+12.031250E-03,+20.312500E-03
-536.000E-06,+6.562500E-03,+14.453125E-03
-534.000E-06,+703.125E-06,+7.812500E-03
-532.000E-06,-4.765625E-03,+1.171875E-03
-530.000E-06,-10.625000E-03,-5.078125E-03
-528.000E-06,-16.093750E-03,-10.546875E-03
-526.000E-06,-21.562501E-03,-16.406250E-03
-524.000E-06,-27.031251E-03,-22.656250E-03
-522.000E-06,-32.500001E-03,-28.906250E-03
-520.000E-06,-38.750001E-03,-35.156251E-03
-518.000E-06,-44.218751E-03,-41.406251E-03
-516.000E-06,-50.078126E-03,-47.265626E-03
-514.000E-06,-55.937501E-03,-53.125001E-03
-512.000E-06,-61.796876E-03,-60.156251E-03
-510.000E-06,-67.656251E-03,-67.187501E-03
-508.000E-06,-72.734376E-03,-73.437501E-03
-506.000E-06,-78.984376E-03,-79.687501E-03
-504.000E-06,-84.843751E-03,-86.328126E-03
-502.000E-06,-90.703127E-03,-92.578126E-03
-500.000E-06,-96.562502E-03,-98.437501E-03
-498.000E-06,-101.640627E-03,-103.906252E-03
-496.000E-06,-106.718752E-03,-109.765627E-03
-494.000E-06,-112.578127E-03,-116.796877E-03
-492.000E-06,-118.437502E-03,-122.656252E-03
-490.000E-06,-123.515627E-03,-129.296877E-03
-488.000E-06,-129.375002E-03,-135.156252E-03
-486.000E-06,-135.234377E-03,-141.406252E-03
-484.000E-06,-140.312502E-03,-147.656252E-03
-482.000E-06,-146.171877E-03,-153.906252E-03
-480.000E-06,-152.421877E-03,-160.546877E-03
-478.000E-06,-158.281253E-03,-166.406252E-03
-476.000E-06,-163.750003E-03,-172.656253E-03
-474.000E-06,-169.609378E-03,-179.296878E-03
-472.000E-06,-175.468753E-03,-185.937503E-03
-470.000E-06,-180.937503E-03,-191.015628E-03
-468.000E-06,-187.187503E-03,-197.265628E-03
-466.000E-06,-192.656253E-03,-203.125003E-03
-464.000E-06,-198.515628E-03,-208.984378E-03
-462.000E-06,-203.593753E-03,-214.062503E-03
-460.000E-06,-209.062503E-03,-220.312503E-03
-458.000E-06,-214.921878E-03,-226.562503E-03
-456.000E-06,-220.390628E-03,-232.031253E-03
-454.000E-06,-225.468754E-03,-237.500004E-03
-452.000E-06,-231.328129E-03,-244.140629E-03
-450.000E-06,-236.796879E-03,-248.828129E-03
-448.000E-06,-242.265629E-03,-253.515629E-03
-446.000E-06,-247.734379E-03,-259.765629E-03
-444.000E-06,-252.812504E-03,-266.015629E-03
-442.000E-06,-258.281254E-03,-270.703129E-03
-440.000E-06,-263.359379E-03,-275.781254E-03
-438.000E-06,-269.218754E-03,-281.250004E-03
-436.000E-06,-274.296879E-03,-286.328129E-03
-434.000E-06,-279.375004E-03,-291.015629E-03
-432.000E-06,-284.062504E-03,-296.484379E-03
-430.000E-06,-289.140629E-03,-301.953129E-03
-428.000E-06,-294.609380E-03,-306.640630E-03
-426.000E-06,-298.906255E-03,-311.718755E-03
-424.000E-06,-303.593755E-03,-316.796880E-03
-422.000E-06,-308.671880E-03,-322.265630E-03
-420.000E-06,-313.359380E-03,-326.562505E-03
-418.000E-06,-318.828130E-03,-331.640630E-03
-416.000E-06,-323.515630E-03,-337.109380E-03
-414.000E-06,-328.984380E-03,-341.406255E-03
-412.000E-06,-333.671880E-03,-345.703130E-03
-410.000E-06,-338.750005E-03,-351.171880E-03
-408.000E-06,-343.437505E-03,-355.078130E-03
-406.000E-06,-348.515630E-03,-359.765630E-03
-404.000E-06,-352.812505E-03,-364.453130E-03
-402.000E-06,-357.500006E-03,-368.750005E-03
-400.000E-06,-362.187506E-03,-373.046881E-03
-398.000E-06,-366.093756E-03,-377.734381E-03
-396.000E-06,-370.781256E-03,-382.031256E-03
-394.000E-06,-375.468756E-03,-386.328131E-03
-392.000E-06,-380.156256E-03,-390.234381E-03
-390.000E-06,-384.453131E-03,-394.140631E-03
-388.000E-06,-388.750006E-03,-398.437506E-03
-386.000E-06,-392.656256E-03,-402.734381E-03
-384.000E-06,-396.953131E-03,-406.250006E-03
-382.000E-06,-400.859381E-03,-410.546881E-03
-380.000E-06,-405.156256E-03,-414.843756E-03
-378.000E-06,-409.062506E-03,-418.750006E-03
-376.000E-06,-413.359381E-03,-422.265631E-03
-374.000E-06,-417.265631E-03,-426.562506E-03
-372.000E-06,-421.171881E-03,-429.687506E-03
-370.000E-06,-424.687507E-03,-433.203131E-03
-368.000E-06,-428.203132E-03,-436.328132E-03
-366.000E-06,-431.718757E-03,-439.453132E-03
-364.000E-06,-435.234382E-03,-442.968757E-03
-362.000E-06,-438.750007E-03,-445.703132E-03
-360.000E-06,-441.875007E-03,-448.828132E-03
-358.000E-06,-445.000007E-03,-452.343757E-03
-356.000E-06,-448.125007E-03,-454.687507E-03
-354.000E-06,-450.859382E-03,-457.812507E-03
-352.000E-06,-453.593757E-03,-460.937507E-03
-350.000E-06,-456.328132E-03,-464.062507E-03
-348.000E-06,-458.671882E-03,-466.015632E-03
-346.000E-06,-461.015632E-03,-468.750007E-03
-344.000E-06,-463.359382E-03,-471.093757E-03
-342.000E-06,-465.703132E-03,-473.046882E-03
-340.000E-06,-467.656257E-03,-475.390632E-03
-338.000E-06,-469.609382E-03,-477.343757E-03
-336.000E-06,-471.953132E-03,-479.687507E-03
-334.000E-06,-473.906257E-03,-482.031257E-03
-332.000E-06,-475.468757E-03,-483.984382E-03
